2018-02-10,2,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",1
2018-02-10,21,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-10,24,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-10,31,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",1
2018-02-10,36,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-10,64,"Private Property Structure (Pool, Shed, Detached Garage)",1
2018-02-10,73,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-10,77,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-10,78,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-10,79,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-10,93,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-10,95,"Construction Site (Warehouse, Trailer, Shed)",1
2018-02-10,95,"Parking Lots (Apt., Commercial Or Non-Commercial)",2
2018-02-11,12,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-11,120,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-11,120,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-11,123,"Apartment (Rooming House, Condo)",1
2018-02-11,13,Unknown,1
2018-02-11,131,"Private Property Structure (Pool, Shed, Detached Garage)",1
2018-02-11,136,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-11,14,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-11,16,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-11,21,"Police / Courts (Parole Board, Probation Office)",1
2018-02-11,21,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-11,23,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-11,24,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-11,27,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-11,28,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-11,42,"Private Property Structure (Pool, Shed, Detached Garage)",1
2018-02-11,73,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",1
2018-02-11,74,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-11,77,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-11,78,"Parking Lots (Apt., Commercial Or Non-Commercial)",2
2018-02-11,78,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-11,79,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-11,91,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-11,95,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-11,98,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-11,NSA,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-12,1,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-12,120,"Group Homes (Non-Profit, Halfway House, Social Agency)",1
2018-02-12,13,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-12,131,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-12,23,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-12,44,"Apartment (Rooming House, Condo)",1
2018-02-12,45,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-12,55,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",1
2018-02-12,72,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-12,73,"Apartment (Rooming House, Condo)",1
2018-02-12,73,"Private Property Structure (Pool, Shed, Detached Garage)",1
2018-02-12,75,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-12,75,"Private Property Structure (Pool, Shed, Detached Garage)",1
2018-02-12,76,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-12,77,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-12,84,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-12,85,"Apartment (Rooming House, Condo)",1
2018-02-12,86,"Private Property Structure (Pool, Shed, Detached Garage)",1
2018-02-12,95,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-12,96,"Apartment (Rooming House, Condo)",1
2018-02-13,119,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",1
2018-02-13,124,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-13,127,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-13,131,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-13,2,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-13,24,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-13,28,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-13,28,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-13,29,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-13,31,"Parking Lots (Apt., Commercial Or Non-Commercial)",2
2018-02-13,40,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-13,46,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-13,59,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-13,63,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-13,64,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-13,78,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-13,78,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-13,89,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-14,1,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-14,111,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-14,116,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-14,119,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-14,121,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-14,124,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-14,124,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-14,126,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-14,132,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-14,18,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-14,21,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-14,30,Unknown,1
2018-02-14,38,"Open Areas (Lakes, Parks, Rivers)",1
2018-02-14,70,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-14,71,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-14,74,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",1
2018-02-14,90,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-14,94,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-14,95,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-14,98,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-15,1,Unknown,1
2018-02-15,106,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-15,11,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-15,119,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-15,120,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-15,121,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-15,124,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-15,128,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-15,138,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-15,43,"Apartment (Rooming House, Condo)",1
2018-02-15,47,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-15,50,"Parking Lots (Apt., Commercial Or Non-Commercial)",2
2018-02-15,61,"Apartment (Rooming House, Condo)",1
2018-02-15,63,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-15,66,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-15,68,"Other Non Commercial / Corporate Places (Non-Profit, Gov'T, Firehall)",1
2018-02-15,75,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-15,76,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-15,77,"Parking Lots (Apt., Commercial Or Non-Commercial)",3
2018-02-15,78,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-15,81,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-15,86,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-15,95,"Private Property Structure (Pool, Shed, Detached Garage)",1
2018-02-15,95,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-15,NSA,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-16,1,"Parking Lots (Apt., Commercial Or Non-Commercial)",2
2018-02-16,117,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-16,118,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-16,123,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-16,130,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-16,136,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",1
2018-02-16,137,"Private Property Structure (Pool, Shed, Detached Garage)",1
2018-02-16,16,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-16,2,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-16,20,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-16,21,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-16,27,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-16,31,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-16,38,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",1
2018-02-16,43,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-16,61,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-16,61,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-16,66,"Private Property Structure (Pool, Shed, Detached Garage)",1
2018-02-16,7,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-16,73,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-16,73,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-16,76,"Other Non Commercial / Corporate Places (Non-Profit, Gov'T, Firehall)",1
2018-02-16,78,"Parking Lots (Apt., Commercial Or Non-Commercial)",3
2018-02-16,79,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-16,79,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-16,83,Bar / Restaurant,1
2018-02-16,93,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-16,93,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-16,96,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-17,120,"Parking Lots (Apt., Commercial Or Non-Commercial)",2
2018-02-17,122,"Private Property Structure (Pool, Shed, Detached Garage)",1
2018-02-17,122,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-17,125,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",1
2018-02-17,130,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-17,131,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-17,16,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-17,22,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-17,30,"Gas Station (Self, Full, Attached Convenience)",1
2018-02-17,32,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-17,35,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-17,42,"Private Property Structure (Pool, Shed, Detached Garage)",1
2018-02-17,43,"Apartment (Rooming House, Condo)",1
2018-02-17,44,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-17,49,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-17,50,"Apartment (Rooming House, Condo)",1
2018-02-17,54,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-17,71,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-17,71,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-17,73,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-17,75,"Apartment (Rooming House, Condo)",1
2018-02-17,77,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-17,78,"Streets, Roads, Highways (Bicycle Path, Private Road)",3
2018-02-17,82,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-17,83,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-17,93,"Apartment (Rooming House, Condo)",1
2018-02-17,93,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-17,94,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-17,95,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-17,95,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-18,1,"Apartment (Rooming House, Condo)",1
2018-02-18,1,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-18,102,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-18,132,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-18,21,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-18,23,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-18,31,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-18,43,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-18,62,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-18,70,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-18,71,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-18,77,"Parking Lots (Apt., Commercial Or Non-Commercial)",2
2018-02-18,78,"Parking Lots (Apt., Commercial Or Non-Commercial)",2
2018-02-18,8,"Private Property Structure (Pool, Shed, Detached Garage)",1
2018-02-18,82,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-18,93,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-18,95,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-18,96,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-19,1,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-19,113,"Single Home, House (Attach Garage, Cottage, Mobile)",2
2018-02-19,115,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-19,120,"Private Property Structure (Pool, Shed, Detached Garage)",1
2018-02-19,126,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-19,137,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-19,139,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-19,25,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-19,28,"Private Property Structure (Pool, Shed, Detached Garage)",1
2018-02-19,28,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-19,64,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-19,71,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-19,75,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-19,76,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-19,77,"Parking Lots (Apt., Commercial Or Non-Commercial)",2
2018-02-19,78,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-19,82,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-19,92,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-19,93,"Private Property Structure (Pool, Shed, Detached Garage)",1
2018-02-19,93,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-19,95,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-19,NSA,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-20,113,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-20,117,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-20,118,"Parking Lots (Apt., Commercial Or Non-Commercial)",2
2018-02-20,120,"Apartment (Rooming House, Condo)",1
2018-02-20,120,"Single Home, House (Attach Garage, Cottage, Mobile)",2
2018-02-20,121,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-20,124,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-20,124,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-20,127,"Parking Lots (Apt., Commercial Or Non-Commercial)",2
2018-02-20,128,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-20,26,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",1
2018-02-20,29,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-20,38,"Private Property Structure (Pool, Shed, Detached Garage)",1
2018-02-20,42,"Apartment (Rooming House, Condo)",1
2018-02-20,47,"Single Home, House (Attach Garage, Cottage, Mobile)",2
2018-02-20,64,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-20,71,"Parking Lots (Apt., Commercial Or Non-Commercial)",2
2018-02-20,74,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-20,77,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-20,95,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-20,95,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-21,113,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-21,119,"Dealership (Car, Motorcycle, Marine, Trailer, Etc.)",2
2018-02-21,120,"Single Home, House (Attach Garage, Cottage, Mobile)",2
2018-02-21,2,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-21,21,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",1
2018-02-21,21,Unknown,1
2018-02-21,33,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",1
2018-02-21,36,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-21,45,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-21,47,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-21,51,"Private Property Structure (Pool, Shed, Detached Garage)",1
2018-02-21,62,Schools During Un-Supervised Activity,1
2018-02-21,63,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-21,76,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-21,78,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-21,NSA,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-22,113,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-22,122,"Private Property Structure (Pool, Shed, Detached Garage)",1
2018-02-22,122,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-22,128,"Group Homes (Non-Profit, Halfway House, Social Agency)",1
2018-02-22,131,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-22,136,"Private Property Structure (Pool, Shed, Detached Garage)",1
2018-02-22,136,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-22,17,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-22,2,Unknown,1
2018-02-22,27,Unknown,1
2018-02-22,3,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-22,53,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-22,62,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-22,66,"Bank And Other Financial Institutions (Money Mart, Tsx)",1
2018-02-22,73,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-22,75,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-22,76,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-22,78,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",1
2018-02-22,78,"Parking Lots (Apt., Commercial Or Non-Commercial)",3
2018-02-22,78,"Streets, Roads, Highways (Bicycle Path, Private Road)",2
2018-02-22,81,"Private Property Structure (Pool, Shed, Detached Garage)",1
2018-02-22,89,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-22,90,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-23,1,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",1
2018-02-23,1,"Religious Facilities (Synagogue, Church, Convent, Mosque)",1
2018-02-23,10,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-23,109,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-23,117,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-23,119,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-23,120,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",1
2018-02-23,120,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-23,121,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-23,124,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-23,127,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-23,138,"Gas Station (Self, Full, Attached Convenience)",1
2018-02-23,21,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-23,31,"Parking Lots (Apt., Commercial Or Non-Commercial)",2
2018-02-23,38,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-23,46,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-23,7,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-23,72,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-23,76,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-23,86,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-23,88,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-23,92,"Apartment (Rooming House, Condo)",1
2018-02-23,93,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-24,1,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-24,119,"Religious Facilities (Synagogue, Church, Convent, Mosque)",1
2018-02-24,119,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-24,121,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-24,128,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-24,137,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-24,14,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-24,18,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-24,21,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-24,26,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-24,28,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-24,31,"Parking Lots (Apt., Commercial Or Non-Commercial)",2
2018-02-24,35,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-24,36,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-24,38,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-24,48,"Private Property Structure (Pool, Shed, Detached Garage)",1
2018-02-24,66,"Other Non Commercial / Corporate Places (Non-Profit, Gov'T, Firehall)",1
2018-02-24,70,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-24,71,"Apartment (Rooming House, Condo)",1
2018-02-24,77,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-24,78,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-24,78,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-24,81,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-24,94,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-24,99,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-25,1,Go Station,1
2018-02-25,102,"Apartment (Rooming House, Condo)",1
2018-02-25,110,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-25,116,"Apartment (Rooming House, Condo)",1
2018-02-25,118,"Apartment (Rooming House, Condo)",2
2018-02-25,120,"Single Home, House (Attach Garage, Cottage, Mobile)",2
2018-02-25,131,Go Station,1
2018-02-25,132,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",1
2018-02-25,14,"Gas Station (Self, Full, Attached Convenience)",1
2018-02-25,19,"Apartment (Rooming House, Condo)",1
2018-02-25,28,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-25,29,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-25,3,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-25,43,"Private Property Structure (Pool, Shed, Detached Garage)",1
2018-02-25,54,"Private Property Structure (Pool, Shed, Detached Garage)",1
2018-02-25,55,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",1
2018-02-25,75,"Apartment (Rooming House, Condo)",1
2018-02-25,77,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-25,89,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-25,98,"Apartment (Rooming House, Condo)",1
2018-02-25,98,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-26,10,"Private Property Structure (Pool, Shed, Detached Garage)",1
2018-02-26,111,"Streets, Roads, Highways (Bicycle Path, Private Road)",2
2018-02-26,124,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-26,126,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-26,137,"Gas Station (Self, Full, Attached Convenience)",1
2018-02-26,22,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-26,25,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-26,29,"Private Property Structure (Pool, Shed, Detached Garage)",1
2018-02-26,3,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-26,31,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-26,33,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-26,7,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-26,72,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-26,73,"Apartment (Rooming House, Condo)",1
2018-02-27,116,"Private Property Structure (Pool, Shed, Detached Garage)",1
2018-02-27,120,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-27,121,"Apartment (Rooming House, Condo)",1
2018-02-27,121,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-27,126,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-27,35,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-27,51,"Single Home, House (Attach Garage, Cottage, Mobile)",1
2018-02-27,62,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-27,78,"Streets, Roads, Highways (Bicycle Path, Private Road)",1
2018-02-27,85,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-27,95,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-28,1,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-28,112,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-28,115,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
2018-02-28,130,"Parking Lots (Apt., Commercial Or Non-Commercial)",1
